ID;Categoria;Credito;Entrada;Prazo;Parcela;Administradora;Fundo;Taxa;Seguro;Pago;Disponibilidade;Link_Whats
9145;Veículo;R$ 71.002,00;R$ 34.790,00;108;R$ 760,81;HS;-;R$ 1.014,31;R$ 72,31;R$ 4.834,03;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209145%29%20com%20Cr%C3%A9dito%20de%20R%24%2071.002%2C00%20e%20Entrada%20de%20R%24%2034.790%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9194;Veículo;R$ 70.711,24;R$ 36.320,00;115;R$ 745,62;HS;-;R$ 1.010,16;R$ 75,46;R$ 491,50;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209194%29%20com%20Cr%C3%A9dito%20de%20R%24%2070.711%2C24%20e%20Entrada%20de%20R%24%2036.320%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9107;Imóvel;R$ 70.460,08;R$ 34.070,00;129;R$ 608,00;HS;-;R$ 1.006,57;R$ 43,14;R$ 11.710,59;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209107%29%20com%20Cr%C3%A9dito%20de%20R%24%2070.460%2C08%20e%20Entrada%20de%20R%24%2034.070%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9328;Veículo;R$ 70.268,60;R$ 34.432,00;69;R$ 1.189,87;HS;-;R$ 1.003,84;R$ 72,25;R$ 3.420,83;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209328%29%20com%20Cr%C3%A9dito%20de%20R%24%2070.268%2C60%20e%20Entrada%20de%20R%24%2034.432%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9335;Imóvel;R$ 70.156,15;R$ 33.893,00;141;R$ 583,73;HS;-;R$ 1.002,23;R$ 45,27;R$ 7.918,69;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209335%29%20com%20Cr%C3%A9dito%20de%20R%24%2070.156%2C15%20e%20Entrada%20de%20R%24%2033.893%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9061;Veículo;R$ 70.035,40;R$ 34.320,00;117;R$ 731,21;HS;-;R$ 1.000,51;R$ 75,29;R$ 483,30;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209061%29%20com%20Cr%C3%A9dito%20de%20R%24%2070.035%2C40%20e%20Entrada%20de%20R%24%2034.320%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9082;Veículo;R$ 70.035,40;R$ 34.320,00;113;R$ 739,98;HS;-;R$ 1.000,51;R$ 73,58;R$ 2.416,99;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209082%29%20com%20Cr%C3%A9dito%20de%20R%24%2070.035%2C40%20e%20Entrada%20de%20R%24%2034.320%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9349;Veículo;R$ 70.035,40;R$ 34.317,00;107;R$ 758,51;HS;-;R$ 1.000,51;R$ 71,42;R$ 4.874,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209349%29%20com%20Cr%C3%A9dito%20de%20R%24%2070.035%2C40%20e%20Entrada%20de%20R%24%2034.317%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9376;Veículo;R$ 70.035,40;R$ 34.317,00;116;R$ 733,30;HS;-;R$ 1.000,51;R$ 74,86;R$ 971,46;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209376%29%20com%20Cr%C3%A9dito%20de%20R%24%2070.035%2C40%20e%20Entrada%20de%20R%24%2034.317%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9223;Imóvel;R$ 69.243,84;R$ 33.435,00;140;R$ 566,67;HS;-;R$ 989,20;R$ 43,63;R$ 8.972,83;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209223%29%20com%20Cr%C3%A9dito%20de%20R%24%2069.243%2C84%20e%20Entrada%20de%20R%24%2033.435%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9067;Imóvel;R$ 68.838,31;R$ 33.550,00;128;R$ 579,78;HS;-;R$ 983,40;R$ 40,82;R$ 14.839,41;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209067%29%20com%20Cr%C3%A9dito%20de%20R%24%2068.838%2C31%20e%20Entrada%20de%20R%24%2033.550%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9454;Imóvel;R$ 67.682,94;R$ 33.010,00;124;R$ 594,11;HS;-;R$ 966,90;R$ 40,52;R$ 14.390,01;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209454%29%20com%20Cr%C3%A9dito%20de%20R%24%2067.682%2C94%20e%20Entrada%20de%20R%24%2033.010%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9455;Imóvel;R$ 67.533,51;R$ 32.936,00;140;R$ 573,73;HS;-;R$ 964,76;R$ 44,18;R$ 7.969,88;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209455%29%20com%20Cr%C3%A9dito%20de%20R%24%2067.533%2C51%20e%20Entrada%20de%20R%24%2032.936%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9472;Imóvel;R$ 67.165,72;R$ 33.128,00;124;R$ 705,99;HS;-;R$ 959,51;R$ 48,15;R$ 1.307,59;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209472%29%20com%20Cr%C3%A9dito%20de%20R%24%2067.165%2C72%20e%20Entrada%20de%20R%24%2033.128%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9113;Imóvel;R$ 66.926,05;R$ 32.330,00;140;R$ 545,64;HS;-;R$ 956,09;R$ 42,01;R$ 9.405,76;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209113%29%20com%20Cr%C3%A9dito%20de%20R%24%2066.926%2C05%20e%20Entrada%20de%20R%24%2032.330%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9220;Imóvel;R$ 66.915,73;R$ 32.270,00;133;R$ 568,93;HS;-;R$ 955,94;R$ 41,62;R$ 9.070,06;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209220%29%20com%20Cr%C3%A9dito%20de%20R%24%2066.915%2C73%20e%20Entrada%20de%20R%24%2032.270%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
7017;Veículo;R$ 66.903,40;R$ 34.200,00;67;R$ 1.137,09;HS;-;R$ 955,76;R$ 67,04;R$ 1.082,61;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%207017%29%20com%20Cr%C3%A9dito%20de%20R%24%2066.903%2C40%20e%20Entrada%20de%20R%24%2034.200%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9026;Imóvel;R$ 66.839,05;R$ 32.270,00;140;R$ 539,21;HS;-;R$ 954,84;R$ 41,52;R$ 10.620,32;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209026%29%20com%20Cr%C3%A9dito%20de%20R%24%2066.839%2C05%20e%20Entrada%20de%20R%24%2032.270%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9263;Imóvel;R$ 66.614,00;R$ 32.160,00;128;R$ 573,34;HS;-;R$ 951,63;R$ 40,36;R$ 13.897,51;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209263%29%20com%20Cr%C3%A9dito%20de%20R%24%2066.614%2C00%20e%20Entrada%20de%20R%24%2032.160%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9289;Imóvel;R$ 66.162,51;R$ 32.264,00;134;R$ 549,26;HS;-;R$ 945,18;R$ 40,48;R$ 12.520,96;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209289%29%20com%20Cr%C3%A9dito%20de%20R%24%2066.162%2C51%20e%20Entrada%20de%20R%24%2032.264%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9435;Imóvel;R$ 66.102,62;R$ 32.240,00;131;R$ 551,66;HS;-;R$ 944,32;R$ 39,75;R$ 13.724,05;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209435%29%20com%20Cr%C3%A9dito%20de%20R%24%2066.102%2C62%20e%20Entrada%20de%20R%24%2032.240%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9247;Imóvel;R$ 64.784,02;R$ 31.230,00;144;R$ 513,28;HS;-;R$ 925,49;R$ 40,65;R$ 8.920,84;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209247%29%20com%20Cr%C3%A9dito%20de%20R%24%2064.784%2C02%20e%20Entrada%20de%20R%24%2031.230%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9230;Imóvel;R$ 64.780,64;R$ 31.180,00;145;R$ 509,75;HS;-;R$ 925,44;R$ 40,65;R$ 8.298,28;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209230%29%20com%20Cr%C3%A9dito%20de%20R%24%2064.780%2C64%20e%20Entrada%20de%20R%24%2031.180%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
8065;Imóvel;R$ 64.684,94;R$ 31.200,00;152;R$ 523,26;HS;-;R$ 924,07;R$ 43,74;R$ 4.019,40;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%208065%29%20com%20Cr%C3%A9dito%20de%20R%24%2064.684%2C94%20e%20Entrada%20de%20R%24%2031.200%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9412;Imóvel;R$ 64.481,93;R$ 31.560,00;148;R$ 537,83;HS;-;R$ 921,17;R$ 43,78;R$ 4.433,78;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209412%29%20com%20Cr%C3%A9dito%20de%20R%24%2064.481%2C93%20e%20Entrada%20de%20R%24%2031.560%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
7084;Veículo;R$ 64.189,99;R$ 31.400,00;91;R$ 810,17;HS;-;R$ 917,00;R$ 64,88;R$ 522,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%207084%29%20com%20Cr%C3%A9dito%20de%20R%24%2064.189%2C99%20e%20Entrada%20de%20R%24%2031.400%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9287;Imóvel;R$ 63.942,09;R$ 30.870,00;142;R$ 553,06;HS;-;R$ 913,46;R$ 43,19;R$ 8.947,61;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209287%29%20com%20Cr%C3%A9dito%20de%20R%24%2063.942%2C09%20e%20Entrada%20de%20R%24%2030.870%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9168;Imóvel;R$ 63.889,13;R$ 30.875,00;145;R$ 501,83;HS;-;R$ 912,70;R$ 40,02;R$ 9.126,43;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209168%29%20com%20Cr%C3%A9dito%20de%20R%24%2063.889%2C13%20e%20Entrada%20de%20R%24%2030.875%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9213;Imóvel;R$ 63.797,45;R$ 30.900,00;138;R$ 537,71;HS;-;R$ 911,39;R$ 40,81;R$ 10.308,63;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209213%29%20com%20Cr%C3%A9dito%20de%20R%24%2063.797%2C45%20e%20Entrada%20de%20R%24%2030.900%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9060;Imóvel;R$ 63.624,46;R$ 31.180,00;151;R$ 511,74;HS;-;R$ 908,92;R$ 42,50;R$ 6.563,40;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209060%29%20com%20Cr%C3%A9dito%20de%20R%24%2063.624%2C46%20e%20Entrada%20de%20R%24%2031.180%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9350;Veículo;R$ 62.569,99;R$ 30.659,29;70;R$ 968,20;HS;-;R$ 893,86;R$ 59,64;R$ 8.462,19;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209350%29%20com%20Cr%C3%A9dito%20de%20R%24%2062.569%2C99%20e%20Entrada%20de%20R%24%2030.659%2C29.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9014;Imóvel;R$ 62.026,27;R$ 30.500,00;138;R$ 553,58;HS;-;R$ 886,09;R$ 42,02;R$ 7.149,13;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209014%29%20com%20Cr%C3%A9dito%20de%20R%24%2062.026%2C27%20e%20Entrada%20de%20R%24%2030.500%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
8062;Imóvel;R$ 61.029,77;R$ 29.450,00;154;R$ 537,83;HS;-;R$ 871,85;R$ 45,55;R$ 1.162,07;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%208062%29%20com%20Cr%C3%A9dito%20de%20R%24%2061.029%2C77%20e%20Entrada%20de%20R%24%2029.450%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9115;Veículo;R$ 60.957,47;R$ 29.740,00;80;R$ 823,15;HS;-;R$ 870,82;R$ 57,95;R$ 8.030,72;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209115%29%20com%20Cr%C3%A9dito%20de%20R%24%2060.957%2C47%20e%20Entrada%20de%20R%24%2029.740%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9327;Imóvel;R$ 60.737,09;R$ 29.767,00;142;R$ 543,37;HS;-;R$ 867,67;R$ 42,44;R$ 10.120,92;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209327%29%20com%20Cr%C3%A9dito%20de%20R%24%2060.737%2C09%20e%20Entrada%20de%20R%24%2029.767%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9135;Veículo;R$ 60.028,09;R$ 28.890,00;56;R$ 1.137,86;HS;-;R$ 857,54;R$ 56,07;R$ 5.943,15;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209135%29%20com%20Cr%C3%A9dito%20de%20R%24%2060.028%2C09%20e%20Entrada%20de%20R%24%2028.890%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9341;Veículo;R$ 59.625,65;R$ 29.216,00;47;R$ 1.081,63;HS;-;R$ 851,80;R$ 44,74;R$ 16.725,08;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209341%29%20com%20Cr%C3%A9dito%20de%20R%24%2059.625%2C65%20e%20Entrada%20de%20R%24%2029.216%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9279;Veículo;R$ 58.545,53;R$ 28.688,00;49;R$ 1.042,77;HS;-;R$ 836,36;R$ 44,96;R$ 18.900,61;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209279%29%20com%20Cr%C3%A9dito%20de%20R%24%2058.545%2C53%20e%20Entrada%20de%20R%24%2028.688%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9117;Veículo;R$ 57.841,21;R$ 27.835,00;94;R$ 720,60;HS;-;R$ 826,30;R$ 59,61;R$ 1.863,37;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209117%29%20com%20Cr%C3%A9dito%20de%20R%24%2057.841%2C21%20e%20Entrada%20de%20R%24%2027.835%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9280;Veículo;R$ 56.981,61;R$ 27.832,00;94;R$ 725,46;HS;-;R$ 814,02;R$ 60,01;R$ 1.405,84;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209280%29%20com%20Cr%C3%A9dito%20de%20R%24%2056.981%2C61%20e%20Entrada%20de%20R%24%2027.832%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9068;Veículo;R$ 55.015,82;R$ 26.960,00;64;R$ 829,46;HS;-;R$ 785,94;R$ 46,72;R$ 13.539,44;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209068%29%20com%20Cr%C3%A9dito%20de%20R%24%2055.015%2C82%20e%20Entrada%20de%20R%24%2026.960%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9358;Veículo;R$ 54.748,74;R$ 26.826,00;70;R$ 848,67;HS;-;R$ 782,12;R$ 52,28;R$ 7.275,28;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209358%29%20com%20Cr%C3%A9dito%20de%20R%24%2054.748%2C74%20e%20Entrada%20de%20R%24%2026.826%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9198;Veículo;R$ 54.207,67;R$ 26.562,00;66;R$ 791,71;HS;-;R$ 774,40;R$ 45,98;R$ 13.466,85;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209198%29%20com%20Cr%C3%A9dito%20de%20R%24%2054.207%2C67%20e%20Entrada%20de%20R%24%2026.562%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9069;Veículo;R$ 54.131,42;R$ 26.530,00;64;R$ 815,64;HS;-;R$ 773,31;R$ 45,94;R$ 13.539,44;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209069%29%20com%20Cr%C3%A9dito%20de%20R%24%2054.131%2C42%20e%20Entrada%20de%20R%24%2026.530%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9397;Veículo;R$ 54.128,62;R$ 26.523,00;77;R$ 726,14;HS;-;R$ 773,27;R$ 49,20;R$ 8.713,29;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209397%29%20com%20Cr%C3%A9dito%20de%20R%24%2054.128%2C62%20e%20Entrada%20de%20R%24%2026.523%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9357;Veículo;R$ 53.530,57;R$ 26.229,00;76;R$ 640,23;HS;-;R$ 764,72;R$ 42,82;R$ 15.844,42;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209357%29%20com%20Cr%C3%A9dito%20de%20R%24%2053.530%2C57%20e%20Entrada%20de%20R%24%2026.229%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9215;Veículo;R$ 53.481,48;R$ 26.105,00;74;R$ 761,17;HS;-;R$ 764,02;R$ 49,57;R$ 9.981,14;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209215%29%20com%20Cr%C3%A9dito%20de%20R%24%2053.481%2C48%20e%20Entrada%20de%20R%24%2026.105%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9157;Veículo;R$ 53.424,70;R$ 26.180,00;61;R$ 824,96;HS;-;R$ 763,21;R$ 44,28;R$ 10.594,06;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209157%29%20com%20Cr%C3%A9dito%20de%20R%24%2053.424%2C70%20e%20Entrada%20de%20R%24%2026.180%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9019;Veículo;R$ 53.160,33;R$ 25.960,00;77;R$ 724,34;HS;-;R$ 759,43;R$ 49,08;R$ 8.703,84;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209019%29%20com%20Cr%C3%A9dito%20de%20R%24%2053.160%2C33%20e%20Entrada%20de%20R%24%2025.960%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9209;Veículo;R$ 53.016,40;R$ 25.980,00;74;R$ 754,70;HS;-;R$ 757,38;R$ 49,15;R$ 8.702,93;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209209%29%20com%20Cr%C3%A9dito%20de%20R%24%2053.016%2C40%20e%20Entrada%20de%20R%24%2025.980%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9072;Veículo;R$ 52.970,32;R$ 26.000,00;76;R$ 728,27;HS;-;R$ 756,72;R$ 48,71;R$ 9.129,60;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209072%29%20com%20Cr%C3%A9dito%20de%20R%24%2052.970%2C32%20e%20Entrada%20de%20R%24%2026.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9128;Veículo;R$ 52.970,32;R$ 25.960,00;75;R$ 732,30;HS;-;R$ 756,72;R$ 48,33;R$ 9.555,38;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209128%29%20com%20Cr%C3%A9dito%20de%20R%24%2052.970%2C32%20e%20Entrada%20de%20R%24%2025.960%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
8095;Veículo;R$ 52.802,69;R$ 25.600,00;82;R$ 725,07;HS;-;R$ 754,32;R$ 52,32;R$ 3.716,38;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%208095%29%20com%20Cr%C3%A9dito%20de%20R%24%2052.802%2C69%20e%20Entrada%20de%20R%24%2025.600%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9202;Veículo;R$ 52.752,87;R$ 25.602,00;59;R$ 966,10;HS;-;R$ 753,61;R$ 50,16;R$ 6.841,27;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209202%29%20com%20Cr%C3%A9dito%20de%20R%24%2052.752%2C87%20e%20Entrada%20de%20R%24%2025.602%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9070;Veículo;R$ 52.692,08;R$ 24.440,00;57;R$ 1.046,01;HS;-;R$ 752,74;R$ 52,47;R$ 3.143,63;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209070%29%20com%20Cr%C3%A9dito%20de%20R%24%2052.692%2C08%20e%20Entrada%20de%20R%24%2024.440%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9265;Veículo;R$ 51.959,02;R$ 25.460,00;53;R$ 999,95;HS;-;R$ 742,27;R$ 46,64;R$ 9.596,69;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209265%29%20com%20Cr%C3%A9dito%20de%20R%24%2051.959%2C02%20e%20Entrada%20de%20R%24%2025.460%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
